listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,hidden_fee_inr,price_inflation_inr,effective_price_inr
LST01799,2021,11,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Fake Countdown Timer,Urgency Creation,3,0,701,1509
LST01800,2021,11,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,Inflated Original Price,Pricing Manipulation,5,0,1028,914
LST01801,2021,11,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Confirm Shaming,Misdirection,3,0,675,706
LST01803,2021,11,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Social Proof Manipulation,Social Proof Misuse,2,0,6205,14172
LST01804,2021,11,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Inflated Original Price,Pricing Manipulation,5,0,2354,10340
LST01805,2021,11,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,0,478,725
LST01808,2021,11,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,False Scarcity,Scarcity Creation,4,0,658,1493
LST01810,2021,11,Flipkart,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Confirm Shaming,Misdirection,3,0,166,257
LST01811,2021,11,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,Social Proof Manipulation,Social Proof Misuse,2,0,2001,2784
LST01812,2021,11,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Fake Countdown Timer,Urgency Creation,3,0,2896,1936
LST01813,2021,11,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,Confirm Shaming,Misdirection,3,0,602,464
LST01814,2021,11,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Forced Continuity,Subscription Trap,4,0,2621,7555
LST01815,2021,11,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Forced Continuity,Subscription Trap,4,0,1263,1109
LST01816,2021,11,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Misleading Discount Badge,Pricing Manipulation,4,0,1444,1606
LST01818,2021,11,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Confirm Shaming,Misdirection,3,0,432,428
LST01819,2021,11,Flipkart,Fashion,W Women's Printed Kurta,W,False Scarcity,Scarcity Creation,4,0,803,591
LST01820,2021,11,Flipkart,Footwear,Action Men's Training Shoes,Action,Hidden Convenience Fee,Drip Pricing,5,97,792,797
LST01821,2021,11,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Hidden Convenience Fee,Drip Pricing,5,92,112,243
LST01822,2021,11,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,False Scarcity,Scarcity Creation,4,0,400,565
LST01823,2021,11,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,Hidden Convenience Fee,Drip Pricing,5,63,130,262
LST01825,2021,11,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Inflated Original Price,Pricing Manipulation,5,0,471,454
LST01826,2021,11,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,0,704,501
LST01827,2021,11,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,False Scarcity,Scarcity Creation,4,0,830,683
LST01828,2021,11,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,False Scarcity,Scarcity Creation,4,0,254,307
LST01829,2021,11,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Forced Continuity,Subscription Trap,4,0,235,274
LST01830,2021,11,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,False Scarcity,Scarcity Creation,4,0,4492,17291
LST01831,2021,11,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Forced Continuity,Subscription Trap,4,0,272,510
LST01832,2021,11,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,False Scarcity,Scarcity Creation,4,0,287,230
LST01833,2021,11,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Forced Continuity,Subscription Trap,4,0,986,1796
LST01836,2021,11,Meesho,Footwear,Sparx Men's Running Sports Shoes,Sparx,Misleading Discount Badge,Pricing Manipulation,4,0,837,866
LST01838,2021,11,Meesho,Fashion,W Women's Printed Kurta,W,Inflated Original Price,Pricing Manipulation,5,0,601,623
LST01839,2021,11,Meesho,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Hidden Convenience Fee,Drip Pricing,5,20,715,1769
LST01841,2021,11,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,False Scarcity,Scarcity Creation,4,0,170,250
LST01842,2021,11,Meesho,Fashion,AND Women's Wrap Dress,AND,Inflated Original Price,Pricing Manipulation,5,0,1376,1420
LST01843,2021,11,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Hidden Convenience Fee,Drip Pricing,5,24,3127,9479
LST01844,2021,11,Meesho,Footwear,Liberty Gliders Women's Bellies,Liberty,False Scarcity,Scarcity Creation,4,0,745,700
LST01849,2021,11,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Hidden Convenience Fee,Drip Pricing,5,20,1062,1204
LST01850,2021,11,Meesho,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Fake Countdown Timer,Urgency Creation,3,0,158,248
LST01851,2021,11,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,Confirm Shaming,Misdirection,3,0,202,307
LST01852,2021,11,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Hidden Convenience Fee,Drip Pricing,5,38,774,971
LST01853,2021,11,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Misleading Discount Badge,Pricing Manipulation,4,0,617,856
LST01855,2021,11,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,False Scarcity,Scarcity Creation,4,0,2195,17245
LST01856,2021,11,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Forced Continuity,Subscription Trap,4,0,368,554
LST01857,2021,11,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Hidden Convenience Fee,Drip Pricing,5,21,411,561
LST01858,2021,11,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Fake Countdown Timer,Urgency Creation,3,0,4825,9516
LST01860,2021,11,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Hidden Convenience Fee,Drip Pricing,5,41,136,229
LST01862,2021,11,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Fake Countdown Timer,Urgency Creation,3,0,409,608
LST01864,2021,11,Meesho,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Inflated Original Price,Pricing Manipulation,5,0,764,702
LST01865,2021,11,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Forced Continuity,Subscription Trap,4,0,95,141
LST01866,2021,11,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Fake Countdown Timer,Urgency Creation,3,0,325,316
LST01867,2021,11,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Social Proof Manipulation,Social Proof Misuse,2,0,1530,1462
LST01868,2021,11,Meesho,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,False Scarcity,Scarcity Creation,4,0,514,824
LST01869,2021,11,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,False Scarcity,Scarcity Creation,4,0,181,181
LST01870,2021,11,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Fake Countdown Timer,Urgency Creation,3,0,1271,1000
LST01871,2021,11,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Forced Continuity,Subscription Trap,4,0,675,1024
LST01872,2021,11,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Fake Countdown Timer,Urgency Creation,3,0,1508,1628
LST01875,2021,11,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Forced Continuity,Subscription Trap,4,0,6036,15645
LST01876,2021,11,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,False Scarcity,Scarcity Creation,4,0,3340,7381
LST01877,2021,11,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,Misleading Discount Badge,Pricing Manipulation,4,0,1197,2036
LST01878,2021,11,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,False Scarcity,Scarcity Creation,4,0,257,253
LST01879,2021,11,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Hidden Convenience Fee,Drip Pricing,5,25,1794,1405
LST01880,2021,11,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Hidden Convenience Fee,Drip Pricing,5,23,237,382
LST01883,2021,11,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,Confirm Shaming,Misdirection,3,0,3560,7958
LST01884,2021,11,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,False Scarcity,Scarcity Creation,4,0,906,1287
LST01885,2021,11,Meesho,Fashion,Raymond Men's Blazer,Raymond,Inflated Original Price,Pricing Manipulation,5,0,3194,3666
LST01886,2021,11,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,0,807,463
LST01887,2021,11,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Forced Continuity,Subscription Trap,4,0,682,823
LST01889,2021,11,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Inflated Original Price,Pricing Manipulation,5,0,8893,22976
LST01890,2021,11,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Confirm Shaming,Misdirection,3,0,270,301
LST01892,2021,11,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Forced Continuity,Subscription Trap,4,0,165,150
LST01893,2021,11,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Hidden Convenience Fee,Drip Pricing,5,55,175,203
LST01894,2021,11,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Inflated Original Price,Pricing Manipulation,5,0,1321,1484
LST01895,2021,11,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,Fake Countdown Timer,Urgency Creation,3,0,1084,825
LST01896,2021,11,Nykaa,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Social Proof Manipulation,Social Proof Misuse,2,0,1490,1706
LST01897,2021,11,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,Hidden Convenience Fee,Drip Pricing,5,39,323,357
LST01898,2021,11,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,False Scarcity,Scarcity Creation,4,0,210,368
LST01899,2021,11,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Social Proof Manipulation,Social Proof Misuse,2,0,268,356
LST01902,2021,11,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Misleading Discount Badge,Pricing Manipulation,4,0,686,984
LST01903,2021,11,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,0,160,239
LST01905,2021,11,Nykaa,Footwear,Action Men's Training Shoes,Action,Inflated Original Price,Pricing Manipulation,5,0,795,628
LST01906,2021,11,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Social Proof Manipulation,Social Proof Misuse,2,0,3655,13509
LST01907,2021,11,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Confirm Shaming,Misdirection,3,0,1429,1643
LST01908,2021,11,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Hidden Convenience Fee,Drip Pricing,5,78,299,446
LST01909,2021,11,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,Confirm Shaming,Misdirection,3,0,846,772
LST01911,2021,11,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Social Proof Manipulation,Social Proof Misuse,2,0,4085,26427
LST01912,2021,11,Nykaa,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Fake Countdown Timer,Urgency Creation,3,0,352,266
LST01913,2021,11,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Misleading Discount Badge,Pricing Manipulation,4,0,2377,7834
LST01915,2021,11,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Misleading Discount Badge,Pricing Manipulation,4,0,181,134
LST01917,2021,11,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Confirm Shaming,Misdirection,3,0,1335,1584
LST01918,2021,11,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Forced Continuity,Subscription Trap,4,0,347,631
LST01919,2021,11,Nykaa,Books,Atomic Habits - James Clear,James Clear,Social Proof Manipulation,Social Proof Misuse,2,0,257,268
LST01920,2021,11,Nykaa,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Forced Continuity,Subscription Trap,4,0,664,492
LST01921,2021,11,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Misleading Discount Badge,Pricing Manipulation,4,0,331,476
LST01924,2021,11,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Hidden Convenience Fee,Drip Pricing,5,69,318,534
LST01925,2021,11,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Social Proof Manipulation,Social Proof Misuse,2,0,406,476
LST01926,2021,11,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Hidden Convenience Fee,Drip Pricing,5,52,383,624
LST01927,2021,11,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Confirm Shaming,Misdirection,3,0,3041,9949
LST01929,2021,11,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Forced Continuity,Subscription Trap,4,0,758,1551
LST01930,2021,11,Nykaa,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Social Proof Manipulation,Social Proof Misuse,2,0,1464,1115
LST01931,2021,11,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Fake Countdown Timer,Urgency Creation,3,0,1286,1597
LST01932,2021,11,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Confirm Shaming,Misdirection,3,0,1293,1556
LST01933,2021,11,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,False Scarcity,Scarcity Creation,4,0,317,290
LST01934,2021,11,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,False Scarcity,Scarcity Creation,4,0,1296,1193
LST01935,2021,11,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Fake Countdown Timer,Urgency Creation,3,0,282,314
LST01936,2021,11,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,Forced Continuity,Subscription Trap,4,0,724,692
LST01937,2021,11,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,Forced Continuity,Subscription Trap,4,0,1548,1880
LST01939,2021,11,Nykaa,Fashion,Raymond Men's Blazer,Raymond,Fake Countdown Timer,Urgency Creation,3,0,3304,3437
LST01940,2021,11,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Hidden Convenience Fee,Drip Pricing,5,47,259,368
LST01941,2021,11,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Inflated Original Price,Pricing Manipulation,5,0,204,352
LST01942,2021,11,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,52,253,295
LST01943,2021,11,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,False Scarcity,Scarcity Creation,4,0,4387,8542
LST01944,2021,11,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Misleading Discount Badge,Pricing Manipulation,4,0,428,521
LST01945,2021,11,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Hidden Convenience Fee,Drip Pricing,5,90,307,387
LST01946,2021,11,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Inflated Original Price,Pricing Manipulation,5,0,155,261
LST01947,2021,11,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,Forced Continuity,Subscription Trap,4,0,776,682
LST01949,2021,11,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,Confirm Shaming,Misdirection,3,0,359,873
LST01950,2021,12,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Hidden Convenience Fee,Drip Pricing,5,57,625,1690
LST01951,2021,12,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Forced Continuity,Subscription Trap,4,0,1608,1780
LST01952,2021,12,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Misleading Discount Badge,Pricing Manipulation,4,0,261,320
LST01953,2021,12,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,False Scarcity,Scarcity Creation,4,0,1198,776
LST01954,2021,12,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Forced Continuity,Subscription Trap,4,0,555,481
LST01955,2021,12,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Misleading Discount Badge,Pricing Manipulation,4,0,3147,1912
LST01956,2021,12,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Fake Countdown Timer,Urgency Creation,3,0,3014,7257
LST01957,2021,12,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Misleading Discount Badge,Pricing Manipulation,4,0,5827,14601
LST01959,2021,12,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,False Scarcity,Scarcity Creation,4,0,648,557
LST01960,2021,12,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Hidden Convenience Fee,Drip Pricing,5,105,376,584
LST01961,2021,12,Flipkart,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Misleading Discount Badge,Pricing Manipulation,4,0,311,267
LST01962,2021,12,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Forced Continuity,Subscription Trap,4,0,399,311
LST01963,2021,12,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Social Proof Manipulation,Social Proof Misuse,2,0,1032,1276
LST01964,2021,12,Flipkart,Footwear,Metro Women's Block Heel Pumps,Metro,False Scarcity,Scarcity Creation,4,0,1254,883
LST01965,2021,12,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,False Scarcity,Scarcity Creation,4,0,1149,1309
LST01966,2021,12,Flipkart,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Misleading Discount Badge,Pricing Manipulation,4,0,142,154
LST01967,2021,12,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Fake Countdown Timer,Urgency Creation,3,0,251,304
LST01971,2021,12,Flipkart,Fashion,Raymond Men's Blazer,Raymond,Social Proof Manipulation,Social Proof Misuse,2,0,3438,3890
LST01973,2021,12,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,Fake Countdown Timer,Urgency Creation,3,0,204,317
LST01974,2021,12,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Fake Countdown Timer,Urgency Creation,3,0,129,208
LST01976,2021,12,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,False Scarcity,Scarcity Creation,4,0,821,839
LST01977,2021,12,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Confirm Shaming,Misdirection,3,0,4168,15098
LST01978,2021,12,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Confirm Shaming,Misdirection,3,0,93,275
LST01979,2021,12,Flipkart,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Inflated Original Price,Pricing Manipulation,5,0,765,792
LST01980,2021,12,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,False Scarcity,Scarcity Creation,4,0,220,292
LST01982,2021,12,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Fake Countdown Timer,Urgency Creation,3,0,1286,1139
LST01983,2021,12,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Forced Continuity,Subscription Trap,4,0,408,611
LST01984,2021,12,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Inflated Original Price,Pricing Manipulation,5,0,1288,708
LST01985,2021,12,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Hidden Convenience Fee,Drip Pricing,5,54,116,219
LST01987,2021,12,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Social Proof Manipulation,Social Proof Misuse,2,0,194,273
LST01988,2021,12,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,Confirm Shaming,Misdirection,3,0,2040,2577
LST01989,2021,12,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Misleading Discount Badge,Pricing Manipulation,4,0,88,162
LST01991,2021,12,Flipkart,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Forced Continuity,Subscription Trap,4,0,569,834
LST01992,2021,12,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,False Scarcity,Scarcity Creation,4,0,139,184
LST01993,2021,12,Flipkart,Books,Atomic Habits - James Clear,James Clear,Misleading Discount Badge,Pricing Manipulation,4,0,193,286
LST01996,2021,12,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Hidden Convenience Fee,Drip Pricing,5,81,302,449
LST01997,2021,12,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Misleading Discount Badge,Pricing Manipulation,4,0,286,268
LST01998,2021,12,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Misleading Discount Badge,Pricing Manipulation,4,0,1396,1479
LST02001,2021,12,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Forced Continuity,Subscription Trap,4,0,163,312
LST02002,2021,12,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Fake Countdown Timer,Urgency Creation,3,0,9511,21816
LST02004,2021,12,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Misleading Discount Badge,Pricing Manipulation,4,0,696,585
LST02006,2021,12,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Hidden Convenience Fee,Drip Pricing,5,101,746,584
LST02007,2021,12,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1442,1625
LST02008,2021,12,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1359,1731
LST02009,2021,12,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Social Proof Manipulation,Social Proof Misuse,2,0,4344,13244
LST02010,2021,12,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Inflated Original Price,Pricing Manipulation,5,0,955,1319
LST02011,2021,12,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,0,4238,17343
LST02012,2021,12,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Fake Countdown Timer,Urgency Creation,3,0,411,569
LST02013,2021,12,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Forced Continuity,Subscription Trap,4,0,1611,1428
LST02014,2021,12,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Confirm Shaming,Misdirection,3,0,739,766
