listing_id,year,month,platform,category,product_name,brand,actual_price_inr,displayed_original_price_inr,discount_pct_shown,hidden_fee_inr,effective_price_inr,dark_pattern_type,ccpa_category,severity_score,ccpa_violation,price_inflation_inr
LST02770,2022,4,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,328,604,45.7,0,328,Forced Continuity,Subscription Trap,4,Yes,276
LST02771,2022,4,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,1087,1862,41.6,0,1087,None,No Violation,0,No,775
LST02772,2022,4,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,715,1544,53.7,56,771,Hidden Convenience Fee,Drip Pricing,5,Yes,829
LST02773,2022,4,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,478,757,36.9,46,524,Hidden Convenience Fee,Drip Pricing,5,Yes,279
LST02774,2022,4,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,368,628,41.4,0,368,False Scarcity,Scarcity Creation,4,Yes,260
LST02775,2022,4,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,7595,10372,26.8,0,7595,None,No Violation,0,No,2777
LST02776,2022,4,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,2620,4315,39.3,40,2660,Hidden Convenience Fee,Drip Pricing,5,Yes,1695
LST02777,2022,4,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,9312,13475,30.9,0,9312,Misleading Discount Badge,Pricing Manipulation,4,Yes,4163
LST02778,2022,4,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,536,869,38.3,0,536,None,No Violation,0,No,333
LST02779,2022,4,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1304,2530,48.5,0,1304,None,No Violation,0,No,1226
LST02780,2022,4,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,735,1313,44.0,0,735,None,No Violation,0,No,578
LST02781,2022,4,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,277,568,51.2,0,277,Fake Countdown Timer,Urgency Creation,3,Yes,291
LST02782,2022,4,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,415,811,48.8,0,415,Misleading Discount Badge,Pricing Manipulation,4,Yes,396
LST02783,2022,4,Meesho,Fashion,W Women's Printed Kurta,W,598,1381,56.7,28,626,Hidden Convenience Fee,Drip Pricing,5,Yes,783
LST02784,2022,4,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,536,831,35.5,0,536,Confirm Shaming,Misdirection,3,Yes,295
LST02785,2022,4,Meesho,Books,Atomic Habits - James Clear,James Clear,302,473,36.2,0,302,None,No Violation,0,No,171
LST02786,2022,4,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,23935,31491,24.0,0,23935,Misleading Discount Badge,Pricing Manipulation,4,Yes,7556
LST02787,2022,4,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,364,721,49.5,0,364,Confirm Shaming,Misdirection,3,Yes,357
LST02788,2022,4,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,655,1507,56.5,0,655,None,No Violation,0,No,852
LST02789,2022,4,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,706,1398,49.5,0,706,Forced Continuity,Subscription Trap,4,Yes,692
LST02790,2022,4,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,542,1112,51.3,0,542,False Scarcity,Scarcity Creation,4,Yes,570
LST02791,2022,4,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,775,1588,51.2,0,775,False Scarcity,Scarcity Creation,4,Yes,813
LST02792,2022,4,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,2068,4733,56.3,0,2068,None,No Violation,0,No,2665
LST02793,2022,4,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1172,2379,50.7,37,1209,Hidden Convenience Fee,Drip Pricing,5,Yes,1207
LST02794,2022,4,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2341,4314,45.7,0,2341,Misleading Discount Badge,Pricing Manipulation,4,Yes,1973
LST02795,2022,4,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,555,1037,46.5,0,555,Inflated Original Price,Pricing Manipulation,5,Yes,482
LST02796,2022,4,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,324,562,42.3,0,324,None,No Violation,0,No,238
LST02797,2022,4,Nykaa,Toys,Webby Wooden Push & Pull Duck Toy,Webby,297,614,51.6,0,297,False Scarcity,Scarcity Creation,4,Yes,317
LST02798,2022,4,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,971,2060,52.9,0,971,None,No Violation,0,No,1089
LST02799,2022,4,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,513,832,38.3,0,513,Confirm Shaming,Misdirection,3,Yes,319
LST02800,2022,4,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,1854,3568,48.0,0,1854,None,No Violation,0,No,1714
LST02801,2022,4,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,711,1977,64.0,0,711,Fake Countdown Timer,Urgency Creation,3,Yes,1266
LST02802,2022,4,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,517,923,44.0,0,517,False Scarcity,Scarcity Creation,4,Yes,406
LST02803,2022,4,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,276,560,50.7,0,276,Forced Continuity,Subscription Trap,4,Yes,284
LST02804,2022,4,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,357,606,41.1,0,357,Inflated Original Price,Pricing Manipulation,5,Yes,249
LST02805,2022,4,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,568,940,39.6,0,568,None,No Violation,0,No,372
LST02806,2022,4,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1453,2146,32.3,0,1453,False Scarcity,Scarcity Creation,4,Yes,693
LST02807,2022,4,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,840,1313,36.0,0,840,Misleading Discount Badge,Pricing Manipulation,4,Yes,473
LST02808,2022,4,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,467,892,47.6,84,551,Hidden Convenience Fee,Drip Pricing,5,Yes,425
LST02809,2022,4,Nykaa,Footwear,Action Men's Training Shoes,Action,670,1369,51.1,0,670,Inflated Original Price,Pricing Manipulation,5,Yes,699
LST02810,2022,4,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2166,3727,41.9,0,2166,None,No Violation,0,No,1561
LST02811,2022,4,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,456,797,42.8,0,456,False Scarcity,Scarcity Creation,4,Yes,341
LST02812,2022,4,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,275,573,52.0,0,275,Fake Countdown Timer,Urgency Creation,3,Yes,298
LST02813,2022,4,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,616,990,37.8,0,616,None,No Violation,0,No,374
LST02814,2022,4,Nykaa,Fashion,Raymond Men's Blazer,Raymond,3437,7101,51.6,0,3437,Inflated Original Price,Pricing Manipulation,5,Yes,3664
LST02815,2022,4,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,301,642,53.1,0,301,Confirm Shaming,Misdirection,3,Yes,341
LST02816,2022,4,Nykaa,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,13473,17501,23.0,66,13539,Hidden Convenience Fee,Drip Pricing,5,Yes,4028
LST02817,2022,4,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,714,1199,40.5,0,714,Forced Continuity,Subscription Trap,4,Yes,485
LST02818,2022,4,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,768,1430,46.3,0,768,Social Proof Manipulation,Social Proof Misuse,2,Yes,662
LST02819,2022,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,788,1850,57.4,0,788,None,No Violation,0,No,1062
LST02820,2022,4,Nykaa,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1177,2368,50.3,0,1177,Misleading Discount Badge,Pricing Manipulation,4,Yes,1191
LST02821,2022,4,Nykaa,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,539,1151,53.2,0,539,False Scarcity,Scarcity Creation,4,Yes,612
LST02822,2022,4,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,893,1689,47.1,0,893,None,No Violation,0,No,796
LST02823,2022,4,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,650,1572,58.7,0,650,None,No Violation,0,No,922
LST02824,2022,4,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,261,445,41.3,0,261,False Scarcity,Scarcity Creation,4,Yes,184
LST02825,2022,4,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,784,1389,43.6,0,784,False Scarcity,Scarcity Creation,4,Yes,605
LST02826,2022,4,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,226,506,55.3,0,226,None,No Violation,0,No,280
LST02827,2022,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,838,1788,53.1,0,838,Fake Countdown Timer,Urgency Creation,3,Yes,950
LST02828,2022,4,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,225,371,39.4,0,225,None,No Violation,0,No,146
LST02829,2022,4,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,1000,1889,47.1,0,1000,Social Proof Manipulation,Social Proof Misuse,2,Yes,889
LST02830,2022,4,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1205,2164,44.3,33,1238,Hidden Convenience Fee,Drip Pricing,5,Yes,959
LST02831,2022,4,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1570,2240,29.9,0,1570,None,No Violation,0,No,670
LST02832,2022,4,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,245,493,50.3,0,245,Fake Countdown Timer,Urgency Creation,3,Yes,248
LST02833,2022,4,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,557,972,42.7,0,557,None,No Violation,0,No,415
LST02834,2022,4,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1464,3154,53.6,0,1464,None,No Violation,0,No,1690
LST02835,2022,4,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1404,2336,39.9,0,1404,Inflated Original Price,Pricing Manipulation,5,Yes,932
LST02836,2022,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,815,1806,54.9,0,815,None,No Violation,0,No,991
LST02837,2022,4,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,265,645,58.9,0,265,Forced Continuity,Subscription Trap,4,Yes,380
LST02838,2022,4,Nykaa,Fashion,Arrow Men's Formal Trousers,Arrow,999,2040,51.0,0,999,False Scarcity,Scarcity Creation,4,Yes,1041
LST02839,2022,4,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,690,1496,53.9,0,690,Social Proof Manipulation,Social Proof Misuse,2,Yes,806
LST02840,2022,4,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1377,2404,42.7,0,1377,False Scarcity,Scarcity Creation,4,Yes,1027
LST02841,2022,4,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,12329,18237,32.4,0,12329,None,No Violation,0,No,5908
LST02842,2022,4,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,854,1667,48.8,0,854,Fake Countdown Timer,Urgency Creation,3,Yes,813
LST02843,2022,4,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,15080,20304,25.7,0,15080,Misleading Discount Badge,Pricing Manipulation,4,Yes,5224
LST02844,2022,4,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,509,1013,49.8,0,509,None,No Violation,0,No,504
LST02845,2022,4,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,204,363,43.8,0,204,Forced Continuity,Subscription Trap,4,Yes,159
LST02846,2022,4,Nykaa,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,465,1158,59.8,0,465,Misleading Discount Badge,Pricing Manipulation,4,Yes,693
LST02847,2022,4,Nykaa,Mobile Phones,POCO C65 6GB+128GB,POCO,7019,10426,32.7,0,7019,Inflated Original Price,Pricing Manipulation,5,Yes,3407
LST02848,2022,4,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,311,608,48.8,0,311,False Scarcity,Scarcity Creation,4,Yes,297
LST02849,2022,4,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,268,630,57.5,0,268,Forced Continuity,Subscription Trap,4,Yes,362
LST02850,2022,4,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,465,742,37.3,0,465,Inflated Original Price,Pricing Manipulation,5,Yes,277
LST02851,2022,4,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,978,2319,57.8,0,978,Fake Countdown Timer,Urgency Creation,3,Yes,1341
LST02852,2022,4,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,9212,12771,27.9,0,9212,False Scarcity,Scarcity Creation,4,Yes,3559
LST02853,2022,4,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1356,2287,40.7,0,1356,Misleading Discount Badge,Pricing Manipulation,4,Yes,931
LST02854,2022,5,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,1113,2362,52.9,0,1113,Social Proof Manipulation,Social Proof Misuse,2,Yes,1249
LST02855,2022,5,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,555,961,42.2,0,555,None,No Violation,0,No,406
LST02856,2022,5,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,21915,31237,29.8,0,21915,Confirm Shaming,Misdirection,3,Yes,9322
LST02857,2022,5,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1673,3226,48.1,0,1673,Fake Countdown Timer,Urgency Creation,3,Yes,1553
LST02858,2022,5,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,536,768,30.2,0,536,Misleading Discount Badge,Pricing Manipulation,4,Yes,232
LST02859,2022,5,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,259,525,50.7,88,347,Hidden Convenience Fee,Drip Pricing,5,Yes,266
LST02860,2022,5,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,920,1868,50.7,0,920,False Scarcity,Scarcity Creation,4,Yes,948
LST02861,2022,5,Flipkart,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,382,616,38.0,0,382,Inflated Original Price,Pricing Manipulation,5,Yes,234
LST02862,2022,5,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,306,424,27.8,0,306,Forced Continuity,Subscription Trap,4,Yes,118
LST02863,2022,5,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,282,608,53.6,0,282,False Scarcity,Scarcity Creation,4,Yes,326
LST02864,2022,5,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,9091,11852,23.3,0,9091,Fake Countdown Timer,Urgency Creation,3,Yes,2761
LST02865,2022,5,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,930,1706,45.5,82,1012,Hidden Convenience Fee,Drip Pricing,5,Yes,776
LST02866,2022,5,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,253,480,47.3,0,253,Forced Continuity,Subscription Trap,4,Yes,227
LST02867,2022,5,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,309,636,51.4,0,309,None,No Violation,0,No,327
LST02868,2022,5,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,13583,19141,29.0,0,13583,Forced Continuity,Subscription Trap,4,Yes,5558
LST02869,2022,5,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,691,1939,64.4,0,691,Fake Countdown Timer,Urgency Creation,3,Yes,1248
LST02870,2022,5,Flipkart,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,335,588,43.0,0,335,Confirm Shaming,Misdirection,3,Yes,253
LST02871,2022,5,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,6621,11081,40.2,74,6695,Hidden Convenience Fee,Drip Pricing,5,Yes,4460
LST02872,2022,5,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,292,429,31.9,0,292,Forced Continuity,Subscription Trap,4,Yes,137
LST02873,2022,5,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,291,566,48.6,0,291,None,No Violation,0,No,275
LST02874,2022,5,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,712,1382,48.5,0,712,False Scarcity,Scarcity Creation,4,Yes,670
LST02875,2022,5,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,807,2159,62.6,85,892,Hidden Convenience Fee,Drip Pricing,5,Yes,1352
LST02876,2022,5,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,94,168,44.0,0,94,Forced Continuity,Subscription Trap,4,Yes,74
LST02877,2022,5,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,554,1151,51.9,0,554,None,No Violation,0,No,597
LST02878,2022,5,Flipkart,Footwear,Action Men's Training Shoes,Action,701,1377,49.1,0,701,None,No Violation,0,No,676
LST02879,2022,5,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1932,5364,64.0,0,1932,None,No Violation,0,No,3432
LST02880,2022,5,Flipkart,Toys,Hasbro Monopoly Classic Board Game,Hasbro,753,1527,50.7,0,753,Fake Countdown Timer,Urgency Creation,3,Yes,774
LST02881,2022,5,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1701,3137,45.8,0,1701,False Scarcity,Scarcity Creation,4,Yes,1436
LST02882,2022,5,Flipkart,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,875,1602,45.4,0,875,Inflated Original Price,Pricing Manipulation,5,Yes,727
LST02883,2022,5,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,14127,19768,28.5,0,14127,Fake Countdown Timer,Urgency Creation,3,Yes,5641
LST02884,2022,5,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,269,376,28.5,0,269,Misleading Discount Badge,Pricing Manipulation,4,Yes,107
LST02885,2022,5,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,15562,21584,27.9,0,15562,None,No Violation,0,No,6022
LST02886,2022,5,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,276,589,53.1,0,276,Social Proof Manipulation,Social Proof Misuse,2,Yes,313
LST02887,2022,5,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,155,305,49.2,0,155,None,No Violation,0,No,150
LST02888,2022,5,Flipkart,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,151,290,47.9,0,151,Social Proof Manipulation,Social Proof Misuse,2,Yes,139
LST02889,2022,5,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,768,1730,55.6,0,768,Fake Countdown Timer,Urgency Creation,3,Yes,962
LST02890,2022,5,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,1026,2277,54.9,0,1026,Fake Countdown Timer,Urgency Creation,3,Yes,1251
LST02891,2022,5,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,328,747,56.1,0,328,None,No Violation,0,No,419
LST02892,2022,5,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,543,1194,54.5,0,543,Fake Countdown Timer,Urgency Creation,3,Yes,651
LST02893,2022,5,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1513,3129,51.6,0,1513,None,No Violation,0,No,1616
LST02894,2022,5,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,6687,10842,38.3,0,6687,Inflated Original Price,Pricing Manipulation,5,Yes,4155
LST02895,2022,5,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1528,2916,47.6,0,1528,Forced Continuity,Subscription Trap,4,Yes,1388
LST02896,2022,5,Flipkart,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,267,608,56.1,0,267,Social Proof Manipulation,Social Proof Misuse,2,Yes,341
LST02897,2022,5,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,301,607,50.4,0,301,Social Proof Manipulation,Social Proof Misuse,2,Yes,306
LST02898,2022,5,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,208,336,38.1,0,208,None,No Violation,0,No,128
LST02899,2022,5,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,199,324,38.6,0,199,None,No Violation,0,No,125
LST02900,2022,5,Flipkart,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,11034,17789,38.0,0,11034,Forced Continuity,Subscription Trap,4,Yes,6755
LST02901,2022,5,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,264,486,45.7,0,264,None,No Violation,0,No,222
LST02902,2022,5,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1383,2363,41.5,0,1383,Fake Countdown Timer,Urgency Creation,3,Yes,980
LST02903,2022,5,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,187,366,48.9,0,187,Forced Continuity,Subscription Trap,4,Yes,179
LST02904,2022,5,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,216,332,34.9,0,216,Social Proof Manipulation,Social Proof Misuse,2,Yes,116
LST02905,2022,5,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,487,875,44.3,46,533,Hidden Convenience Fee,Drip Pricing,5,Yes,388
LST02906,2022,5,Flipkart,Electronics,Syska LED Desk Lamp,Syska,412,854,51.8,0,412,Social Proof Manipulation,Social Proof Misuse,2,Yes,442
LST02907,2022,5,Flipkart,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,490,954,48.6,0,490,Misleading Discount Badge,Pricing Manipulation,4,Yes,464
LST02908,2022,5,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,212,356,40.4,0,212,False Scarcity,Scarcity Creation,4,Yes,144
LST02909,2022,5,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,473,1292,63.4,0,473,Social Proof Manipulation,Social Proof Misuse,2,Yes,819
LST02910,2022,5,Meesho,Books,Atomic Habits - James Clear,James Clear,264,531,50.3,0,264,False Scarcity,Scarcity Creation,4,Yes,267
LST02911,2022,5,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,702,1376,49.0,0,702,Inflated Original Price,Pricing Manipulation,5,Yes,674
LST02912,2022,5,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,506,1014,50.1,0,506,None,No Violation,0,No,508
LST02913,2022,5,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,330,577,42.8,0,330,Forced Continuity,Subscription Trap,4,Yes,247
LST02914,2022,5,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,12905,16795,23.2,0,12905,False Scarcity,Scarcity Creation,4,Yes,3890
LST02915,2022,5,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,464,767,39.5,0,464,Misleading Discount Badge,Pricing Manipulation,4,Yes,303
LST02916,2022,5,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,392,824,52.4,0,392,Fake Countdown Timer,Urgency Creation,3,Yes,432
LST02917,2022,5,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,867,1891,54.2,0,867,Social Proof Manipulation,Social Proof Misuse,2,Yes,1024
LST02918,2022,5,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,272,615,55.8,52,324,Hidden Convenience Fee,Drip Pricing,5,Yes,343
LST02919,2022,5,Meesho,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1159,2600,55.4,0,1159,None,No Violation,0,No,1441
LST02920,2022,5,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1354,2471,45.2,0,1354,Confirm Shaming,Misdirection,3,Yes,1117
LST02921,2022,5,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,15860,19808,19.9,0,15860,False Scarcity,Scarcity Creation,4,Yes,3948
LST02922,2022,5,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,552,1133,51.3,0,552,Misleading Discount Badge,Pricing Manipulation,4,Yes,581
LST02923,2022,5,Meesho,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,24660,31134,20.8,0,24660,None,No Violation,0,No,6474
LST02924,2022,5,Meesho,Fashion,AND Women's Wrap Dress,AND,1280,2922,56.2,38,1318,Hidden Convenience Fee,Drip Pricing,5,Yes,1642
LST02925,2022,5,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,459,855,46.3,0,459,None,No Violation,0,No,396
LST02926,2022,5,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,214,372,42.5,0,214,Fake Countdown Timer,Urgency Creation,3,Yes,158
LST02927,2022,5,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,512,883,42.0,0,512,Fake Countdown Timer,Urgency Creation,3,Yes,371
