listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,actual_price_inr,displayed_original_price_inr,price_inflation_inr,price_inflation_pct,hidden_fee_inr,ccpa_violation,sev_norm,inf_norm,fee_norm,contrib_severity,contrib_inflation,contrib_hidden_fee,base_score,ccpa_penalty,harm_score,risk_tier
LST02010,2021,12,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Inflated Original Price,Pricing Manipulation,5,1319,2274,955,72.4033,0,Yes,1.0,0.29413267218067524,0.0,40.5,9.27,0.0,49.765179173691266,10.0,59.77,🟡 Medium
LST02011,2021,12,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,17343,21581,4238,24.4364,0,Yes,1.0,0.0875214614735859,0.0,40.5,2.76,0.0,43.25692603641796,10.0,53.26,🟡 Medium
LST02012,2021,12,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Fake Countdown Timer,Urgency Creation,3,569,980,411,72.232,0,Yes,0.3333333333333333,0.2933948196116302,0.0,13.5,9.24,0.0,22.74193681776635,10.0,32.74,🟢 Low
LST02013,2021,12,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Forced Continuity,Subscription Trap,4,1428,3039,1611,112.8151,0,Yes,0.6666666666666666,0.4682012679175845,0.0,27.0,14.75,0.0,41.74833993940391,10.0,51.75,🟡 Medium
LST02014,2021,12,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Confirm Shaming,Misdirection,3,766,1505,739,96.4752,0,Yes,0.3333333333333333,0.39781926445618154,0.0,13.5,12.53,0.0,26.03130683036972,10.0,36.03,🟢 Low
LST02015,2021,12,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Misleading Discount Badge,Pricing Manipulation,4,1087,2194,1107,101.8399,0,Yes,0.6666666666666666,0.420927015052537,0.0,27.0,13.26,0.0,40.259200974154915,10.0,50.26,🟡 Medium
LST02017,2021,12,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,False Scarcity,Scarcity Creation,4,381,764,383,100.5249,0,Yes,0.6666666666666666,0.4152628228266516,0.0,27.0,13.08,0.0,40.08077891903952,10.0,50.08,🟡 Medium
LST02018,2021,12,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Fake Countdown Timer,Urgency Creation,3,1299,2223,924,71.1316,0,Yes,0.3333333333333333,0.2886549890980452,0.0,13.5,9.09,0.0,22.592632156588426,10.0,32.59,🟢 Low
LST02019,2021,12,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Confirm Shaming,Misdirection,3,773,1387,614,79.4308,0,Yes,0.3333333333333333,0.32440271846767876,0.0,13.5,10.22,0.0,23.71868563173188,10.0,33.72,🟢 Low
LST02020,2021,12,Meesho,Fashion,Arrow Men's Formal Trousers,Arrow,False Scarcity,Scarcity Creation,4,910,2010,1100,120.8791,0,Yes,0.6666666666666666,0.5029359037423295,0.0,27.0,15.84,0.0,42.84248096788338,10.0,52.84,🟡 Medium
LST02021,2021,12,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Inflated Original Price,Pricing Manipulation,5,7111,9596,2485,34.9459,0,Yes,1.0,0.13278977189027233,0.0,40.5,4.18,0.0,44.68287781454358,10.0,54.68,🟡 Medium
LST02022,2021,12,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Social Proof Manipulation,Social Proof Misuse,2,835,1488,653,78.2036,0,Yes,0.0,0.3191167133729209,0.0,0.0,10.05,0.0,10.052176471247009,10.0,20.05,🟢 Low
LST02024,2021,12,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Misleading Discount Badge,Pricing Manipulation,4,332,571,239,71.988,0,Yes,0.6666666666666666,0.29234382120621877,0.0,27.0,9.21,0.0,36.20883036799589,10.0,46.21,🟢 Low
LST02025,2021,12,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,False Scarcity,Scarcity Creation,4,503,1044,541,107.5547,0,Yes,0.6666666666666666,0.44554277606583725,0.0,27.0,14.03,0.0,41.03459744607387,10.0,51.03,🟡 Medium
LST02026,2021,12,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Hidden Convenience Fee,Drip Pricing,5,2087,3266,1179,56.4926,58,Yes,1.0,0.2255993921438731,0.48333333333333334,40.5,7.11,8.7,56.306380852532,10.0,66.31,🟠 High
LST02029,2021,12,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Inflated Original Price,Pricing Manipulation,5,281,590,309,109.9644,0,Yes,1.0,0.455922246793378,0.0,40.5,14.36,0.0,54.86155077399141,10.0,64.86,🟡 Medium
LST02030,2021,12,Meesho,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,696,1351,655,94.1092,0,Yes,0.0,0.3876280258201018,0.0,0.0,12.21,0.0,12.210282813333206,10.0,22.21,🟢 Low
LST02031,2021,12,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Misleading Discount Badge,Pricing Manipulation,4,1229,2221,992,80.716,0,Yes,0.6666666666666666,0.3299385510522475,0.0,27.0,10.39,0.0,37.3930643581458,10.0,47.39,🟢 Low
LST02033,2021,12,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Social Proof Manipulation,Social Proof Misuse,2,734,1395,661,90.0545,0,Yes,0.0,0.37016293059706185,0.0,0.0,11.66,0.0,11.660132313807448,10.0,21.66,🟢 Low
LST02035,2021,12,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Confirm Shaming,Misdirection,3,584,953,369,63.1849,0,Yes,0.3333333333333333,0.25442560783459006,0.0,13.5,8.01,0.0,21.51440664678959,10.0,31.51,🟢 Low
LST02036,2021,12,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Inflated Original Price,Pricing Manipulation,5,521,1067,546,104.7985,0,Yes,1.0,0.43367080145520204,0.0,40.5,13.66,0.0,54.16063024583887,10.0,64.16,🟡 Medium
LST02037,2021,12,Meesho,Footwear,Liberty Gliders Women's Bellies,Liberty,Inflated Original Price,Pricing Manipulation,5,647,1474,827,127.8207,0,Yes,1.0,0.5328359469021822,0.0,40.5,16.78,0.0,57.284332327418745,10.0,67.28,🟠 High
LST02038,2021,12,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Forced Continuity,Subscription Trap,4,365,645,280,76.7123,0,Yes,0.6666666666666666,0.3126931317254206,0.0,27.0,9.85,0.0,36.84983364935075,10.0,46.85,🟢 Low
LST02040,2021,12,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Confirm Shaming,Misdirection,3,16465,22387,5922,35.9672,0,Yes,0.3333333333333333,0.1371888893962014,0.0,13.5,4.32,0.0,17.821450015980343,10.0,27.82,🟢 Low
LST02041,2021,12,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Forced Continuity,Subscription Trap,4,1276,2162,886,69.4357,0,Yes,0.6666666666666666,0.28135011944338434,0.0,27.0,8.86,0.0,35.8625287624666,10.0,45.86,🟢 Low
LST02043,2021,12,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,8072,10475,2403,29.7696,0,Yes,0.0,0.11049352989875096,0.0,0.0,3.48,0.0,3.480546191810655,10.0,13.48,🟢 Low
LST02044,2021,12,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Hidden Convenience Fee,Drip Pricing,5,15941,22732,6791,42.6008,33,Yes,1.0,0.16576226243774775,0.275,40.5,5.22,4.95,50.671511266789054,10.0,60.67,🟡 Medium
LST02045,2021,12,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Misleading Discount Badge,Pricing Manipulation,4,1176,2109,933,79.3367,0,Yes,0.6666666666666666,0.3239973949023131,0.0,27.0,10.21,0.0,37.20591793942286,10.0,47.21,🟢 Low
LST02047,2021,12,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,False Scarcity,Scarcity Creation,4,1894,3559,1665,87.9092,0,Yes,0.6666666666666666,0.3609223286334178,0.0,27.0,11.37,0.0,38.36905335195266,10.0,48.37,🟢 Low
LST02049,2021,12,Meesho,Fashion,AND Women's Wrap Dress,AND,Forced Continuity,Subscription Trap,4,1185,2911,1726,145.654,0,Yes,0.6666666666666666,0.6096505774891647,0.0,27.0,19.2,0.0,46.20399319090868,10.0,56.2,🟡 Medium
LST02050,2021,12,Meesho,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Misleading Discount Badge,Pricing Manipulation,4,152,303,151,99.3421,0,Yes,0.6666666666666666,0.4101680649827145,0.0,27.0,12.92,0.0,39.920294046955505,10.0,49.92,🟢 Low
LST02051,2021,12,Meesho,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Social Proof Manipulation,Social Proof Misuse,2,1322,2291,969,73.298,0,Yes,0.0,0.2979864765795343,0.0,0.0,9.39,0.0,9.38657401225533,10.0,19.39,🟢 Low
LST02052,2021,12,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Confirm Shaming,Misdirection,3,2130,4653,2523,118.4507,0,Yes,0.3333333333333333,0.49247588518617746,0.0,13.5,15.51,0.0,29.01299038336459,10.0,39.01,🟢 Low
LST02053,2021,12,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,264,476,212,80.303,49,Yes,1.0,0.3281596070299732,0.4083333333333333,40.5,10.34,7.35,58.18702762144416,10.0,68.19,🟠 High
LST02054,2021,12,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,Fake Countdown Timer,Urgency Creation,3,2318,4838,2520,108.7144,0,Yes,0.3333333333333333,0.4505380336509014,0.0,13.5,14.19,0.0,27.69194806000339,10.0,37.69,🟢 Low
LST02056,2021,12,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Forced Continuity,Subscription Trap,4,894,1940,1046,117.0022,0,Yes,0.6666666666666666,0.48623665899667556,0.0,27.0,15.32,0.0,42.31645475839528,10.0,52.32,🟡 Medium
LST02057,2021,12,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Social Proof Manipulation,Social Proof Misuse,2,1088,1749,661,60.7537,0,Yes,0.0,0.24395352864099878,0.0,0.0,7.68,0.0,7.684536152191461,10.0,17.68,🟢 Low
LST02060,2021,12,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,Forced Continuity,Subscription Trap,4,724,1330,606,83.7017,0,Yes,0.6666666666666666,0.34279906719584147,0.0,27.0,10.8,0.0,37.798170616669005,10.0,47.8,🟢 Low
LST02062,2021,12,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,830,1821,991,119.3976,0,Yes,0.6666666666666666,0.4965545343258663,0.0,27.0,15.64,0.0,42.64146783126479,10.0,52.64,🟡 Medium
LST02064,2021,12,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Hidden Convenience Fee,Drip Pricing,5,1213,2470,1257,103.6274,71,Yes,1.0,0.4286264398462785,0.5916666666666667,40.5,13.5,10.65,64.65173285515777,10.0,74.65,🟠 High
LST02065,2021,12,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,Inflated Original Price,Pricing Manipulation,5,2129,3541,1412,66.3222,0,Yes,1.0,0.26793912134810355,0.0,40.5,8.44,0.0,48.94008232246526,10.0,58.94,🟡 Medium
LST02066,2021,12,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Fake Countdown Timer,Urgency Creation,3,464,853,389,83.8362,0,Yes,0.3333333333333333,0.343378408529972,0.0,13.5,10.82,0.0,24.31641986869412,10.0,34.32,🟢 Low
LST02070,2021,12,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Hidden Convenience Fee,Drip Pricing,5,539,979,440,81.6327,78,Yes,1.0,0.3338871176024142,0.65,40.5,10.52,11.7,62.71744420447605,10.0,72.72,🟠 High
LST02072,2021,12,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,False Scarcity,Scarcity Creation,4,1112,2201,1089,97.9317,0,Yes,0.6666666666666666,0.4040929496097953,0.0,27.0,12.73,0.0,39.72892791270855,10.0,49.73,🟢 Low
LST02073,2021,12,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,81,179,98,120.9877,0,Yes,0.3333333333333333,0.503403684180148,0.0,13.5,15.86,0.0,29.35721605167466,10.0,39.36,🟢 Low
LST02074,2021,12,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Misleading Discount Badge,Pricing Manipulation,4,139,234,95,68.3453,0,Yes,0.6666666666666666,0.2766533626349391,0.0,27.0,8.71,0.0,35.71458092300058,10.0,45.71,🟢 Low
LST02075,2021,12,Nykaa,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Forced Continuity,Subscription Trap,4,21764,29792,8028,36.8866,0,Yes,0.6666666666666666,0.1411490858467558,0.0,27.0,4.45,0.0,31.446196204172807,10.0,41.45,🟢 Low
LST02077,2021,12,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Forced Continuity,Subscription Trap,4,280,515,235,83.9286,0,Yes,0.6666666666666666,0.34377640956546385,0.0,27.0,10.83,0.0,37.82895690131211,10.0,47.83,🟢 Low
LST02078,2021,12,Nykaa,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Confirm Shaming,Misdirection,3,331,577,246,74.3202,0,Yes,0.3333333333333333,0.30238947071892597,0.0,13.5,9.53,0.0,23.025268327646163,10.0,33.03,🟢 Low
LST02079,2021,12,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Inflated Original Price,Pricing Manipulation,5,2166,4741,2575,118.8827,0,Yes,1.0,0.4943366692482174,0.0,40.5,15.57,0.0,56.07160508131884,10.0,66.07,🟠 High
LST02081,2021,12,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Inflated Original Price,Pricing Manipulation,5,18507,24189,5682,30.7019,0,Yes,1.0,0.1145092914289357,0.0,40.5,3.61,0.0,44.107042680011475,10.0,54.11,🟡 Medium
LST02083,2021,12,Nykaa,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Social Proof Manipulation,Social Proof Misuse,2,6502,9845,3343,51.4149,0,Yes,0.0,0.20372785688503026,0.0,0.0,6.42,0.0,6.417427491878453,10.0,16.42,🟢 Low
LST02085,2021,12,Nykaa,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Inflated Original Price,Pricing Manipulation,5,2197,4636,2439,111.015,0,Yes,1.0,0.46044757025536676,0.0,40.5,14.5,0.0,55.00409846304405,10.0,65.0,🟠 High
LST02086,2021,12,Nykaa,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,False Scarcity,Scarcity Creation,4,308,637,329,106.8182,0,Yes,0.6666666666666666,0.4423703976822901,0.0,27.0,13.93,0.0,40.934667526992136,10.0,50.93,🟡 Medium
LST02088,2021,12,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Misleading Discount Badge,Pricing Manipulation,4,867,1573,706,81.4302,0,Yes,0.6666666666666666,0.33301487507333294,0.0,27.0,10.49,0.0,37.489968564809985,10.0,47.49,🟢 Low
LST02089,2021,12,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,False Scarcity,Scarcity Creation,4,1183,2254,1071,90.5325,0,Yes,0.6666666666666666,0.3722218537027449,0.0,27.0,11.72,0.0,38.724988391636465,10.0,48.72,🟢 Low
LST02090,2021,12,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Hidden Convenience Fee,Drip Pricing,5,847,1583,736,86.8949,95,Yes,1.0,0.35655336272108656,0.7916666666666666,40.5,11.23,14.25,65.98143092571422,10.0,75.98,🟠 High
LST02091,2021,12,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Forced Continuity,Subscription Trap,4,139,279,140,100.7194,0,Yes,0.6666666666666666,0.4161006063916209,0.0,27.0,13.11,0.0,40.107169101336055,10.0,50.11,🟡 Medium
LST02092,2021,12,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Social Proof Manipulation,Social Proof Misuse,2,12673,18167,5494,43.352,0,Yes,0.0,0.1689979591678505,0.0,0.0,5.32,0.0,5.3234357137872905,10.0,15.32,🟢 Low
LST02093,2021,12,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,Social Proof Manipulation,Social Proof Misuse,2,259,501,242,93.4363,0,Yes,0.0,0.3847295962012438,0.0,0.0,12.12,0.0,12.118982280339178,10.0,22.12,🟢 Low
LST02094,2021,12,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Fake Countdown Timer,Urgency Creation,3,323,614,291,90.0929,0,Yes,0.3333333333333333,0.3703283336247987,0.0,13.5,11.67,0.0,25.16534250918116,10.0,35.17,🟢 Low
LST02095,2021,12,Nykaa,Books,Atomic Habits - James Clear,James Clear,Fake Countdown Timer,Urgency Creation,3,320,537,217,67.8125,0,Yes,0.3333333333333333,0.2743583956250899,0.0,13.5,8.64,0.0,22.14228946219033,10.0,32.14,🟢 Low
LST02096,2021,12,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Confirm Shaming,Misdirection,3,487,829,342,70.2259,0,Yes,0.3333333333333333,0.2847538036235323,0.0,13.5,8.97,0.0,22.469744814141265,10.0,32.47,🟢 Low
LST02097,2021,12,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Social Proof Manipulation,Social Proof Misuse,2,1465,3235,1770,120.8191,0,Yes,0.0,0.5026774615114907,0.0,0.0,15.83,0.0,15.834340037611957,10.0,25.83,🟢 Low
LST02098,2021,12,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Confirm Shaming,Misdirection,3,528,1024,496,93.9394,0,Yes,0.3333333333333333,0.3868966343068278,0.0,13.5,12.19,0.0,25.687243980665077,10.0,35.69,🟢 Low
LST02099,2021,12,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,Misleading Discount Badge,Pricing Manipulation,4,658,1573,915,139.0578,0,Yes,0.6666666666666666,0.5812383001048413,0.0,27.0,18.31,0.0,45.3090064533025,10.0,55.31,🟡 Medium
LST02101,2021,12,Nykaa,Books,Atomic Habits - James Clear,James Clear,Misleading Discount Badge,Pricing Manipulation,4,332,469,137,41.2651,0,Yes,0.6666666666666666,0.16000890764222292,0.0,27.0,5.04,0.0,32.04028059073002,10.0,42.04,🟢 Low
LST02103,2021,12,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,16246,22626,6380,39.2712,0,Yes,1.0,0.15142044157439563,0.0,40.5,4.77,0.0,45.26974390959346,10.0,55.27,🟡 Medium
LST02104,2021,12,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,Fake Countdown Timer,Urgency Creation,3,259,473,214,82.6255,0,Yes,0.3333333333333333,0.3381634750486948,0.0,13.5,10.65,0.0,24.152149464033887,10.0,34.15,🟢 Low
LST02105,2021,12,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Fake Countdown Timer,Urgency Creation,3,1307,2297,990,75.746,0,Yes,0.3333333333333333,0.30853091959776047,0.0,13.5,9.72,0.0,23.218723967329453,10.0,33.22,🟢 Low
LST02106,2021,12,Nykaa,Footwear,Action Men's Training Shoes,Action,Confirm Shaming,Misdirection,3,654,1499,845,129.2049,0,Yes,0.3333333333333333,0.5387982091676351,0.0,13.5,16.97,0.0,30.472143588780504,10.0,40.47,🟢 Low
LST02108,2021,12,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Hidden Convenience Fee,Drip Pricing,5,504,964,460,91.2698,65,Yes,1.0,0.3753976779827033,0.5416666666666666,40.5,11.83,9.75,62.07502685645515,10.0,72.08,🟠 High
LST02110,2021,12,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,False Scarcity,Scarcity Creation,4,765,1552,787,102.8758,0,Yes,0.6666666666666666,0.4253890201679702,0.0,27.0,13.4,0.0,40.39975413529106,10.0,50.4,🟡 Medium
LST02112,2021,12,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Inflated Original Price,Pricing Manipulation,5,742,1413,671,90.4313,0,Yes,1.0,0.37178594780672997,0.0,40.5,11.71,0.0,52.211257355912,10.0,62.21,🟡 Medium
LST02113,2021,12,Nykaa,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Hidden Convenience Fee,Drip Pricing,5,7480,11256,3776,50.4813,61,Yes,1.0,0.1997064957731773,0.5083333333333333,40.5,6.29,9.15,55.94075461685509,10.0,65.94,🟠 High
LST02114,2021,12,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,840,1928,1088,129.5238,0,Yes,0.6666666666666666,0.5401718296245437,0.0,27.0,17.02,0.0,44.01541263317312,10.0,54.02,🟡 Medium
LST02115,2021,12,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,Social Proof Manipulation,Social Proof Misuse,2,552,1038,486,88.0435,0,Yes,0.0,0.36150080849344546,0.0,0.0,11.39,0.0,11.387275467543532,10.0,21.39,🟢 Low
LST02116,2021,12,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Misleading Discount Badge,Pricing Manipulation,4,1342,2507,1165,86.8107,0,Yes,0.6666666666666666,0.3561906821238093,0.0,27.0,11.22,0.0,38.22000648689999,10.0,48.22,🟢 Low
LST02120,2021,12,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,Misleading Discount Badge,Pricing Manipulation,4,8758,11857,3099,35.3848,0,Yes,0.6666666666666666,0.1346802768088587,0.0,27.0,4.24,0.0,31.242428719479047,10.0,41.24,🟢 Low
LST02124,2021,12,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Social Proof Manipulation,Social Proof Misuse,2,9819,13129,3310,33.7102,0,Yes,0.0,0.12746715414614562,0.0,0.0,4.02,0.0,4.015215355603587,10.0,14.02,🟢 Low
LST02125,2021,12,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Misleading Discount Badge,Pricing Manipulation,4,794,1860,1066,134.2569,0,Yes,0.6666666666666666,0.5605590450042686,0.0,27.0,17.66,0.0,44.65760991763446,10.0,54.66,🟡 Medium
LST02127,2021,12,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,Forced Continuity,Subscription Trap,4,922,1818,896,97.18,0,Yes,0.6666666666666666,0.40085509919443557,0.0,27.0,12.63,0.0,39.62693562462472,10.0,49.63,🟢 Low
LST02128,2022,1,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,False Scarcity,Scarcity Creation,4,540,1124,584,108.1481,0,Yes,0.6666666666666666,0.4480987697288338,0.0,27.0,14.12,0.0,41.11511124645826,10.0,51.12,🟡 Medium
LST02130,2022,1,Flipkart,Books,Ikigai - Hector Garcia,Hector Garcia,Misleading Discount Badge,Pricing Manipulation,4,209,323,114,54.5455,0,Yes,0.6666666666666666,0.2172125110161001,0.0,27.0,6.84,0.0,33.84219409700715,10.0,43.84,🟢 Low
LST02131,2022,1,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,Forced Continuity,Subscription Trap,4,760,1295,535,70.3947,0,Yes,0.6666666666666666,0.2854808877662924,0.0,27.0,8.99,0.0,35.99264796463821,10.0,45.99,🟢 Low
LST02133,2022,1,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,Social Proof Manipulation,Social Proof Misuse,2,990,2096,1106,111.7172,0,Yes,0.0,0.4634722058302844,0.0,0.0,14.6,0.0,14.599374483653959,10.0,24.6,🟢 Low
LST02134,2022,1,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,Fake Countdown Timer,Urgency Creation,3,2410,4834,2424,100.5809,0,Yes,0.3333333333333333,0.4155040355754345,0.0,13.5,13.09,0.0,26.58837712062619,10.0,36.59,🟢 Low
LST02136,2022,1,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Forced Continuity,Subscription Trap,4,90,189,99,110.0,0,Yes,0.6666666666666666,0.45607558918367574,0.0,27.0,14.37,0.0,41.366381059285786,10.0,51.37,🟡 Medium
LST02137,2022,1,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Hidden Convenience Fee,Drip Pricing,5,757,1585,828,109.3791,80,Yes,1.0,0.4534011428315447,0.6666666666666666,40.5,14.28,12.0,66.78213599919366,10.0,76.78,🟠 High
LST02138,2022,1,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,Misleading Discount Badge,Pricing Manipulation,4,9344,11213,1869,20.0021,0,Yes,0.6666666666666666,0.06842128840343865,0.0,27.0,2.16,0.0,29.15527058470832,10.0,39.16,🟢 Low
LST02139,2022,1,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Confirm Shaming,Misdirection,3,324,633,309,95.3704,0,Yes,0.3333333333333333,0.393060481512335,0.0,13.5,12.38,0.0,25.88140516763855,10.0,35.88,🟢 Low
LST02140,2022,1,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,False Scarcity,Scarcity Creation,4,370,750,380,102.7027,0,Yes,0.6666666666666666,0.424643414332,0.0,27.0,13.38,0.0,40.376267551458,10.0,50.38,🟡 Medium
LST02141,2022,1,Flipkart,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Social Proof Manipulation,Social Proof Misuse,2,1431,3002,1571,109.7834,0,Yes,0.0,0.4551426127303474,0.0,0.0,14.34,0.0,14.336992301005942,10.0,24.34,🟢 Low
LST02142,2022,1,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Forced Continuity,Subscription Trap,4,359,558,199,55.4318,0,Yes,0.6666666666666666,0.22103013350264172,0.0,27.0,6.96,0.0,33.96244920533321,10.0,43.96,🟢 Low
